#{"t_start": 1696590095.593497, "env_id": "None"}
r,l,t
885.542045,240,177771.279064
991.657319,240,177792.106699
888.319053,240,177812.948964
1087.470568,240,177833.761691
787.61804,240,177854.559113
889.568797,240,177875.418932
1090.122286,240,177896.248122
1089.745964,240,177917.030829
890.002656,240,177937.827078
987.214303,240,177958.616112
986.570416,240,177979.416805
1196.232469,240,178000.311288
886.825614,240,178021.173762
892.043415,240,178042.067496
885.672076,240,178062.978491
1094.387732,240,178083.910295
1292.953411,240,178104.664033
787.907286,240,178125.526386
889.853387,240,178146.360473
885.854652,240,178167.166733
890.405667,240,178188.028991
888.338703,240,178208.800395
887.410938,240,178229.637499
884.507724,240,178250.423973
1087.909994,240,178274.426996
992.842424,240,178299.0295
885.497996,240,178323.660688
1088.842524,240,178348.273386
1397.36892,240,178372.814563
992.809375,240,178397.45203
1095.309639,240,178422.126423
892.262708,240,178446.689853
1088.835259,240,178471.27071
885.887404,240,178495.908166
892.580816,240,178520.480073
893.386667,240,178545.116226
1194.847816,240,178569.822404
1290.774368,240,178594.444475
891.696397,240,178619.058144
887.393419,240,178643.637655
679.975592,240,178668.253428
987.696255,240,178692.824891
1292.729506,240,178717.510206
990.516181,240,178742.091058
984.617099,240,178766.703824
1191.890271,240,178791.363617
1088.266836,240,178816.003531
987.550374,240,178840.607663
990.616039,240,178865.187278
884.124599,240,178889.906339
1193.551853,240,178914.563412
984.664581,240,178939.163063
1093.093903,240,178963.819831
888.463934,240,178988.559474
1089.777803,240,179013.217276
778.792139,240,179037.837401
886.937212,240,179062.442975
1190.102678,240,179087.023624
1191.036855,240,179111.705005
889.622524,240,179136.318366
986.204692,240,179160.916072
882.158058,240,179185.553313
1089.945956,240,179210.149903
1194.128253,240,179234.745857
1291.541128,240,179259.285265
883.652597,240,179283.858759
682.889122,240,179308.413465
990.381946,240,179333.10834
990.368747,240,179357.703189
992.902338,240,179382.292846
883.512502,240,179406.924687
784.608936,240,179431.503585
785.357034,240,179456.116318
884.788552,240,179480.744836
1189.975441,240,179505.359614
780.201552,240,179529.997341
990.139847,240,179554.66829
889.508289,240,179579.324001
1091.004105,240,179603.888983
887.733834,240,179628.469209
991.270415,240,179653.101302
888.273565,240,179677.672612
983.822471,240,179702.305766
784.958405,240,179726.886551
680.784089,240,179751.46337
891.266363,240,179776.06848
1093.996698,240,179800.705296
889.511394,240,179825.304328
1091.469449,240,179849.925487
988.134277,240,179874.627476
1094.351632,240,179899.209586
1092.658668,240,179923.866011
983.606225,240,179948.487339
684.318983,240,179973.172858
885.238828,240,179997.82776
1193.670298,240,180022.495536
1192.677192,240,180047.097052
987.027611,240,180071.691983
992.682306,240,180096.330229
987.37051,240,180121.011722
888.050575,240,180145.650981
884.839454,240,180170.285728
883.171872,240,180194.885433
1190.005104,240,180219.483887
889.945333,240,180244.162134
888.929597,240,180268.795707
987.084103,240,180293.487965
988.993351,240,180318.100548
987.561113,240,180342.779282
888.741966,240,180367.370502
1395.346418,240,180392.023744
1197.021039,240,180416.655901
886.187741,240,180441.270536
886.657151,240,180465.858178
887.170443,240,180490.463631
988.247389,240,180515.218987
1394.288737,240,180539.837086
1087.690457,240,180564.470973
887.317812,240,180589.113194
887.003812,240,180613.715014
891.250183,240,180638.367475
1091.728042,240,180663.028384
1090.75214,240,180687.625094
887.891254,240,180712.228444
1188.066299,240,180736.803128
988.12935,240,180761.383912
1187.19847,240,180786.018788
885.978225,240,180810.737829
1090.361488,240,180835.403636
783.502369,240,180860.063298
889.333367,240,180884.757989
991.288792,240,180909.419327
986.630808,240,180934.082462
1091.558077,240,180958.668855
993.001095,240,180983.332406
987.987406,240,181007.976218
886.62633,240,181032.628158
986.4116,240,181057.30242
1293.980966,240,181081.956364
1088.949366,240,181106.614614
1087.404959,240,181131.206611
987.785233,240,181155.856991
990.913141,240,181180.565425
989.741018,240,181205.202729
1190.854123,240,181229.805078
991.435926,240,181254.448692
683.528169,240,181279.07175
784.996943,240,181303.607069
786.689041,240,181328.237087
986.336791,240,181352.844831
993.932331,240,181377.488588
1494.211357,240,181402.149578
1086.463035,240,181426.789763
883.127813,240,181451.337477
1192.012974,240,181475.910454
884.801145,240,181500.586246
1089.85296,240,181525.223128
783.915228,240,181549.804018
680.83859,240,181574.459161
888.235384,240,181599.0518
887.788923,240,181623.712976
1091.292968,240,181648.344754
987.620055,240,181672.97445
886.765354,240,181697.585203
885.532881,240,181722.160594
990.927044,240,181746.783335
782.933517,240,181771.361046
993.944165,240,181795.975199
1191.947805,240,181820.516518
988.666144,240,181845.142043
777.006459,240,181869.712017
882.856684,240,181894.227497
892.702862,240,181918.762574
887.185787,240,181943.37028
1089.827673,240,181968.001415
985.840649,240,181992.616203
1090.264719,240,182017.208381
1294.181014,240,182041.793047
1493.609962,240,182066.363141
993.935475,240,182090.967262
782.750757,240,182115.58589
1188.746474,240,182140.167362
988.965677,240,182164.919551
885.706221,240,182189.528239
990.817403,240,182214.157155
890.358121,240,182238.796807
888.453009,240,182263.390086
988.779857,240,182288.007972
984.561377,240,182312.678562
984.268244,240,182337.25274
1193.769139,240,182361.902642
1092.747601,240,182386.420939
1191.123932,240,182411.034874
1792.606822,240,182435.58611
783.790032,240,182460.175912
989.544696,240,182484.763039
1089.579361,240,182509.50863
1092.348491,240,182534.117255
1095.012345,240,182558.803368
780.007864,240,187021.312524
991.960728,240,187045.84977
886.645068,240,187069.151741
990.410944,240,187090.338991
1089.060463,240,187111.418928
1088.388459,240,187133.287791
882.328839,240,187153.101092
783.2342,240,187173.019108
782.132981,240,187192.802707
785.981474,240,187212.888263
888.692635,240,187232.912163
885.330439,240,187252.758767
988.677215,240,187272.76895
1191.015285,240,187292.71717
783.71762,240,187312.552243
1188.955696,240,187333.020478
1086.952128,240,187352.898916
1087.561933,240,187372.69368
988.398243,240,187392.904278
988.027013,240,187412.744236
788.409205,240,187432.562517
682.652655,240,187452.4231
1187.504851,240,187472.313773
1293.380893,240,187492.211193
985.693847,240,187512.111299
883.208425,240,187531.992131
887.057269,240,187551.803995
1184.82291,240,187571.628435
989.072588,240,187591.486402
1091.313141,240,187611.36237
1093.213377,240,187631.318333
881.041509,240,187651.321878
1091.44552,240,187671.256145
1085.845635,240,187691.279728
783.047418,240,187711.447823
1089.998923,240,187731.539994
883.622846,240,187751.664093
984.574119,240,187771.772182
1089.666922,240,187791.834349
1193.691824,240,187811.980249
1192.420267,240,187832.066625
1194.195853,240,187852.124467
991.75851,240,187872.237331
988.412548,240,187892.415952
987.568498,240,187912.491427
986.831345,240,187932.738824
1291.410804,240,187952.881494
881.810857,240,187972.967294
992.502933,240,187993.104951
984.135293,240,188013.195057
786.662342,240,188033.270479
887.447643,240,188053.406405
990.04515,240,188073.512848
1092.983989,240,188093.605135
887.531288,240,188113.697497
888.392909,240,188133.802419
1192.296703,240,188153.950003
987.346377,240,188174.090435
888.044643,240,188194.361315
1088.523234,240,188214.430436
787.955306,240,188234.586988
783.477485,240,188254.996011
885.710836,240,188275.101408
1195.081057,240,188295.192122
780.752834,240,188315.369539
1090.105025,240,188335.505902
886.737598,240,188356.872446
987.813026,240,188377.056222
1194.492324,240,188397.488041
1194.89122,240,188417.884034
992.380612,240,188438.259054
992.071091,240,188458.6057
1194.092867,240,188478.942701
787.902255,240,188499.249922
890.861472,240,188519.620449
883.9956,240,188540.045311
985.484703,240,188560.392109
1192.560014,240,188580.695843
787.421341,240,188601.021365
984.973677,240,188621.539689
1383.580607,240,188641.867708
1394.570946,240,188662.181503
1088.136079,240,188683.823577
785.383991,240,188705.639691
887.723733,240,188727.460952
988.650279,240,188749.357106
1091.62105,240,188771.233562
1089.238565,240,188792.988025
1088.874698,240,188813.335218
989.827172,240,188833.733189
990.88871,240,188854.213821
784.458378,240,188874.539085
1191.563581,240,188894.897547
992.035157,240,188915.203103
886.693511,240,188935.499351
1190.515307,240,188955.85735
890.088836,240,188976.140903
883.345199,240,188996.39622
1190.609352,240,189016.735389
989.935032,240,189037.042418
989.226932,240,189057.330465
785.991505,240,189077.622446
1193.592905,240,189098.114887
988.412607,240,189118.404584
887.284135,240,189138.738643
1083.144632,240,189159.130535
1289.214564,240,189179.393051
1087.121025,240,189199.732934
887.360172,240,189220.131642
990.016516,240,189240.506629
1091.908533,240,189260.793755
1191.349236,240,189281.190323
1092.684517,240,189301.680986
1089.971026,240,189322.076748
884.816269,240,189342.498003
1292.12673,240,189362.830245
783.351051,240,189383.225533
1090.131135,240,189403.544133
990.208975,240,189423.876768
887.791923,240,189444.207612
991.029173,240,189464.563481
884.467139,240,189484.922911
990.154454,240,189505.235486
990.057761,240,189525.653808
990.359159,240,189546.008592
887.732673,240,189566.315125
890.504502,240,189586.633231
885.204179,240,189607.015535
889.402361,240,189627.348167
885.856306,240,189647.677775
980.86861,240,189667.971683
986.146599,240,189688.32934
987.908726,240,189708.596642
885.286882,240,189728.943103
992.292277,240,189749.268856
990.171804,240,189769.619309
1089.896164,240,189789.952627
888.555775,240,189810.213769
1085.113972,240,189830.498969
786.07692,240,189850.848034
786.684975,240,189871.140939
987.4117,240,189891.499777
991.995807,240,189911.855062
1086.653579,240,189932.242988
989.727283,240,189952.591317
1189.031048,240,189972.927
982.276317,240,189993.424524
987.283271,240,190013.745422
887.354795,240,190034.087677
986.127245,240,190054.489711
783.737012,240,190074.830584
1094.020732,240,190095.223794
1087.054994,240,190115.637103
889.173536,240,190135.973825
684.568078,240,190156.324109
1494.823932,240,190176.664828
989.664635,240,190197.084963
784.033284,240,190217.460894
990.557551,240,190237.79853
881.310438,240,190258.136612
1093.44854,240,190278.517329
1194.50262,240,190298.825288
782.47631,240,190319.106246
784.270145,240,190339.466302
988.608928,240,190359.817382
1192.233762,240,190380.096374
888.552984,240,190400.405687
1092.529669,240,190420.794088
988.728202,240,190441.120077
991.115713,240,190461.403587
882.025901,240,190481.672275
1094.498601,240,190502.009093
1087.065572,240,190522.27287
983.502705,240,190542.591606
885.833437,240,190562.90016
986.76231,240,190583.243517
881.564286,240,190603.574307
1191.15668,240,190624.030375
1089.851825,240,190644.333104
1290.154846,240,190664.72625
888.434699,240,190685.03114
887.281205,240,190705.405285
783.143029,240,190725.841083
987.913666,240,190746.186156
682.553725,240,190766.501587
883.544761,240,190786.905517
883.145728,240,190808.662787
1089.237207,240,199644.753443
887.681962,240,199665.999116
1085.963144,240,199687.30451
886.782194,240,199708.600474
777.609437,240,199729.776095
1088.697389,240,199751.013234
991.753262,240,199772.448618
887.235113,240,199793.732149
887.795696,240,199814.863427
991.899098,240,199836.329327
987.556883,240,199857.457208
783.635631,240,199878.502437
885.151411,240,199899.631787
1092.625153,240,199920.780871
1089.335853,240,199941.944783
987.941742,240,199963.17704
989.802425,240,199984.645554
1291.636468,240,200005.853918
1397.4376,240,200027.085965
992.322033,240,200048.496572
886.248995,240,200069.842471
988.979631,240,200091.228723
884.550414,240,200112.557882
991.278212,240,200133.767445
1286.77941,240,200155.312875
886.66123,240,200176.654443
884.772127,240,200198.04501
887.247253,240,200219.166571
988.891264,240,200240.321794
988.482388,240,200261.417997
988.718671,240,200282.607819
991.305679,240,200303.798286
888.058349,240,200328.495891
1292.12067,240,200350.113695
1086.200014,240,200371.165787
1090.836778,240,200392.211529
890.584293,240,200413.339425
1292.498471,240,200434.493052
1192.879911,240,200456.276181
885.268021,240,200477.600551
1392.511358,240,200498.873936
990.800086,240,200520.175896
984.94584,240,200541.30436
886.057928,240,200562.516478
782.613947,240,200584.100986
785.725059,240,200605.527553
1090.975776,240,200626.852012
1188.904216,240,200648.230486
885.040936,240,200669.594784
886.117036,240,200690.908248
983.934272,240,200712.254993
782.752909,240,200733.756541
887.147816,240,200755.119152
990.054736,240,200776.415942
984.127337,240,200797.847804
1092.355366,240,200819.288827
884.983699,240,200840.622262
986.795557,240,200861.90456
988.894615,240,200883.222497
991.46353,240,200904.529383
